"Date and Time Run 1","Time (s) Run 1","Position (mm) Run 1","Light Intensity (%) Run 1","Log of Light Intensity Run 1","Date and Time Run 2","Time (s) Run 2","Position (mm) Run 2","Light Intensity (%) Run 2","Log of Light Intensity Run 2"
04/13/2025 06:59:43 pm,43.750,141.055000,0.5,1.7,04/13/2025 07:15:26 pm,43.750,150.645000,0.5,1.7
04/13/2025 06:59:43 pm,43.800,141.460000,0.5,1.7,04/13/2025 07:15:26 pm,43.800,150.645000,0.5,1.7
04/13/2025 06:59:43 pm,43.850,141.830000,0.5,1.7,04/13/2025 07:15:26 pm,43.850,150.645000,0.5,1.7
04/13/2025 06:59:43 pm,43.900,142.235000,0.5,1.7,04/13/2025 07:15:26 pm,43.900,150.645000,0.5,1.7
04/13/2025 06:59:43 pm,43.950,142.545000,0.5,1.7,04/13/2025 07:15:26 pm,43.950,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.000,142.820000,0.5,1.7,04/13/2025 07:15:27 pm,44.000,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.050,143.090000,0.5,1.7,04/13/2025 07:15:27 pm,44.050,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.100,143.345000,0.5,1.7,04/13/2025 07:15:27 pm,44.100,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.150,143.680000,0.5,1.7,04/13/2025 07:15:27 pm,44.150,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.200,144.040000,0.5,1.7,04/13/2025 07:15:27 pm,44.200,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.250,144.245000,0.4,1.7,04/13/2025 07:15:27 pm,44.250,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.300,144.445000,0.5,1.7,04/13/2025 07:15:27 pm,44.300,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.350,144.775000,0.4,1.7,04/13/2025 07:15:27 pm,44.350,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.400,145.045000,0.4,1.6,04/13/2025 07:15:27 pm,44.400,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.450,145.100000,0.4,1.7,04/13/2025 07:15:27 pm,44.450,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.500,145.295000,0.4,1.6,04/13/2025 07:15:27 pm,44.500,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.550,145.530000,0.4,1.6,04/13/2025 07:15:27 pm,44.550,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.600,145.925000,0.4,1.6,04/13/2025 07:15:27 pm,44.600,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.650,146.380000,0.4,1.6,04/13/2025 07:15:27 pm,44.650,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.700,146.465000,0.4,1.6,04/13/2025 07:15:27 pm,44.700,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.750,146.540000,0.4,1.6,04/13/2025 07:15:27 pm,44.750,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.800,146.870000,0.4,1.6,04/13/2025 07:15:27 pm,44.800,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.850,147.295000,0.4,1.6,04/13/2025 07:15:27 pm,44.850,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.900,147.595000,0.4,1.6,04/13/2025 07:15:27 pm,44.900,150.645000,0.5,1.7
04/13/2025 06:59:44 pm,44.950,147.900000,0.4,1.6,04/13/2025 07:15:27 pm,44.950,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.000,148.210000,0.4,1.6,04/13/2025 07:15:28 pm,45.000,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.050,148.485000,0.4,1.6,04/13/2025 07:15:28 pm,45.050,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.100,148.740000,0.4,1.6,04/13/2025 07:15:28 pm,45.100,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.150,149.075000,0.4,1.6,04/13/2025 07:15:28 pm,45.150,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.200,149.490000,0.4,1.6,04/13/2025 07:15:28 pm,45.200,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.250,149.795000,0.4,1.6,04/13/2025 07:15:28 pm,45.250,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.300,150.005000,0.5,1.7,04/13/2025 07:15:28 pm,45.300,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.350,150.175000,0.4,1.6,04/13/2025 07:15:28 pm,45.350,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.400,150.425000,0.5,1.7,04/13/2025 07:15:28 pm,45.400,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.450,150.605000,0.5,1.7,04/13/2025 07:15:28 pm,45.450,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.500,150.615000,0.5,1.7,04/13/2025 07:15:28 pm,45.500,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.550,150.640000,0.5,1.7,04/13/2025 07:15:28 pm,45.550,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.600,150.640000,0.5,1.7,04/13/2025 07:15:28 pm,45.600,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.650,150.650000,0.4,1.7,04/13/2025 07:15:28 pm,45.650,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.700,150.665000,0.5,1.7,04/13/2025 07:15:28 pm,45.700,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.750,150.670000,0.5,1.7,04/13/2025 07:15:28 pm,45.750,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.800,150.675000,0.5,1.7,04/13/2025 07:15:28 pm,45.800,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.850,150.685000,0.4,1.7,04/13/2025 07:15:28 pm,45.850,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.900,150.685000,0.5,1.7,04/13/2025 07:15:28 pm,45.900,150.645000,0.5,1.7
04/13/2025 06:59:45 pm,45.950,150.690000,0.4,1.7,04/13/2025 07:15:28 pm,45.950,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.000,150.705000,0.4,1.7,04/13/2025 07:15:29 pm,46.000,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.050,150.710000,0.5,1.7,04/13/2025 07:15:29 pm,46.050,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.100,150.735000,0.5,1.7,04/13/2025 07:15:29 pm,46.100,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.150,150.735000,0.5,1.7,04/13/2025 07:15:29 pm,46.150,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.200,150.735000,0.4,1.7,04/13/2025 07:15:29 pm,46.200,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.250,150.735000,0.5,1.7,04/13/2025 07:15:29 pm,46.250,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.300,150.735000,0.4,1.7,04/13/2025 07:15:29 pm,46.300,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.350,150.735000,0.5,1.7,04/13/2025 07:15:29 pm,46.350,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.400,150.735000,0.5,1.7,04/13/2025 07:15:29 pm,46.400,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.450,150.730000,0.5,1.7,04/13/2025 07:15:29 pm,46.450,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.500,150.730000,0.4,1.6,04/13/2025 07:15:29 pm,46.500,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.550,150.730000,0.4,1.6,04/13/2025 07:15:29 pm,46.550,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.600,150.730000,0.5,1.7,04/13/2025 07:15:29 pm,46.600,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.650,150.730000,0.4,1.6,04/13/2025 07:15:29 pm,46.650,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.700,150.730000,0.5,1.7,04/13/2025 07:15:29 pm,46.700,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.750,150.730000,0.5,1.7,04/13/2025 07:15:29 pm,46.750,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.800,150.730000,0.5,1.7,04/13/2025 07:15:29 pm,46.800,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.850,150.730000,0.5,1.7,04/13/2025 07:15:29 pm,46.850,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.900,150.730000,0.5,1.7,04/13/2025 07:15:29 pm,46.900,150.645000,0.5,1.7
04/13/2025 06:59:46 pm,46.950,150.730000,0.5,1.7,04/13/2025 07:15:29 pm,46.950,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.000,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.000,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.050,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.050,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.100,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.100,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.150,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.150,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.200,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.200,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.250,150.730000,0.4,1.7,04/13/2025 07:15:30 pm,47.250,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.300,150.730000,0.4,1.7,04/13/2025 07:15:30 pm,47.300,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.350,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.350,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.400,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.400,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.450,150.730000,0.4,1.6,04/13/2025 07:15:30 pm,47.450,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.500,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.500,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.550,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.550,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.600,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.600,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.650,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.650,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.700,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.700,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.750,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.750,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.800,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.800,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.850,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.850,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.900,150.730000,0.5,1.7,04/13/2025 07:15:30 pm,47.900,150.645000,0.5,1.7
04/13/2025 06:59:47 pm,47.950,150.730000,0.4,1.7,04/13/2025 07:15:30 pm,47.950,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.000,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.000,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.050,150.730000,0.4,1.7,04/13/2025 07:15:31 pm,48.050,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.100,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.100,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.150,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.150,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.200,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.200,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.250,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.250,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.300,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.300,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.350,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.350,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.400,150.730000,0.4,1.7,04/13/2025 07:15:31 pm,48.400,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.450,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.450,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.500,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.500,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.550,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.550,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.600,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.600,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.650,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.650,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.700,150.730000,0.4,1.7,04/13/2025 07:15:31 pm,48.700,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.750,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.750,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.800,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.800,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.850,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.850,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.900,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.900,150.645000,0.5,1.7
04/13/2025 06:59:48 pm,48.950,150.730000,0.5,1.7,04/13/2025 07:15:31 pm,48.950,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.000,150.730000,0.4,1.7,04/13/2025 07:15:32 pm,49.000,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.050,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.050,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.100,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.100,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.150,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.150,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.200,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.200,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.250,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.250,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.300,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.300,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.350,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.350,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.400,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.400,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.450,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.450,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.500,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.500,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.550,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.550,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.600,150.730000,0.4,1.6,04/13/2025 07:15:32 pm,49.600,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.650,150.730000,0.4,1.6,04/13/2025 07:15:32 pm,49.650,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.700,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.700,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.750,150.730000,0.4,1.7,04/13/2025 07:15:32 pm,49.750,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.800,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.800,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.850,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.850,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.900,150.730000,0.4,1.7,04/13/2025 07:15:32 pm,49.900,150.645000,0.5,1.7
04/13/2025 06:59:49 pm,49.950,150.730000,0.5,1.7,04/13/2025 07:15:32 pm,49.950,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.000,150.730000,0.4,1.7,04/13/2025 07:15:33 pm,50.000,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.050,150.730000,0.4,1.7,04/13/2025 07:15:33 pm,50.050,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.100,150.730000,0.5,1.7,04/13/2025 07:15:33 pm,50.100,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.150,150.730000,0.5,1.7,04/13/2025 07:15:33 pm,50.150,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.200,150.730000,0.5,1.7,04/13/2025 07:15:33 pm,50.200,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.250,150.730000,0.5,1.7,04/13/2025 07:15:33 pm,50.250,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.300,150.730000,0.4,1.6,04/13/2025 07:15:33 pm,50.300,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.350,150.730000,0.5,1.7,04/13/2025 07:15:33 pm,50.350,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.400,150.730000,0.5,1.7,04/13/2025 07:15:33 pm,50.400,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.450,150.730000,0.5,1.7,04/13/2025 07:15:33 pm,50.450,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.500,150.730000,0.5,1.7,04/13/2025 07:15:33 pm,50.500,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.550,150.730000,0.4,1.7,04/13/2025 07:15:33 pm,50.550,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.600,150.730000,0.5,1.7,04/13/2025 07:15:33 pm,50.600,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.650,150.730000,0.4,1.7,04/13/2025 07:15:33 pm,50.650,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.700,150.730000,0.5,1.7,04/13/2025 07:15:33 pm,50.700,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.750,150.730000,0.5,1.7,04/13/2025 07:15:33 pm,50.750,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.800,150.730000,0.5,1.7,04/13/2025 07:15:33 pm,50.800,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.850,150.730000,0.4,1.7,04/13/2025 07:15:33 pm,50.850,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.900,150.730000,0.5,1.7,04/13/2025 07:15:33 pm,50.900,150.645000,0.5,1.7
04/13/2025 06:59:50 pm,50.950,150.730000,0.5,1.7,04/13/2025 07:15:33 pm,50.950,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.000,150.730000,0.4,1.6,04/13/2025 07:15:34 pm,51.000,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.050,150.730000,0.4,1.7,04/13/2025 07:15:34 pm,51.050,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.100,150.730000,0.5,1.7,04/13/2025 07:15:34 pm,51.100,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.150,150.730000,0.5,1.7,04/13/2025 07:15:34 pm,51.150,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.200,150.730000,0.5,1.7,04/13/2025 07:15:34 pm,51.200,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.250,150.730000,0.5,1.7,04/13/2025 07:15:34 pm,51.250,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.300,150.730000,0.5,1.7,04/13/2025 07:15:34 pm,51.300,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.350,150.730000,0.4,1.7,04/13/2025 07:15:34 pm,51.350,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.400,150.730000,0.5,1.7,04/13/2025 07:15:34 pm,51.400,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.450,150.730000,0.4,1.7,04/13/2025 07:15:34 pm,51.450,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.500,150.730000,0.4,1.7,04/13/2025 07:15:34 pm,51.500,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.550,150.730000,0.5,1.7,04/13/2025 07:15:34 pm,51.550,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.600,150.730000,0.5,1.7,04/13/2025 07:15:34 pm,51.600,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.650,150.730000,0.4,1.7,04/13/2025 07:15:34 pm,51.650,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.700,150.730000,0.5,1.7,04/13/2025 07:15:34 pm,51.700,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.750,150.730000,0.5,1.7,04/13/2025 07:15:34 pm,51.750,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.800,150.730000,0.4,1.6,04/13/2025 07:15:34 pm,51.800,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.850,150.730000,0.5,1.7,04/13/2025 07:15:34 pm,51.850,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.900,150.730000,0.5,1.7,04/13/2025 07:15:34 pm,51.900,150.645000,0.5,1.7
04/13/2025 06:59:51 pm,51.950,150.730000,0.5,1.7,04/13/2025 07:15:34 pm,51.950,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.000,150.730000,0.5,1.7,04/13/2025 07:15:35 pm,52.000,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.050,150.730000,0.4,1.6,04/13/2025 07:15:35 pm,52.050,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.100,150.730000,0.4,1.7,04/13/2025 07:15:35 pm,52.100,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.150,150.730000,0.5,1.7,04/13/2025 07:15:35 pm,52.150,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.200,150.730000,0.5,1.7,04/13/2025 07:15:35 pm,52.200,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.250,150.730000,0.4,1.6,04/13/2025 07:15:35 pm,52.250,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.300,150.730000,0.4,1.6,04/13/2025 07:15:35 pm,52.300,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.350,150.730000,0.4,1.6,04/13/2025 07:15:35 pm,52.350,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.400,150.730000,0.4,1.6,04/13/2025 07:15:35 pm,52.400,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.450,150.730000,0.5,1.7,04/13/2025 07:15:35 pm,52.450,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.500,150.730000,0.5,1.7,04/13/2025 07:15:35 pm,52.500,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.550,150.730000,0.5,1.7,04/13/2025 07:15:35 pm,52.550,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.600,150.730000,0.4,1.6,04/13/2025 07:15:35 pm,52.600,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.650,150.730000,0.5,1.7,04/13/2025 07:15:35 pm,52.650,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.700,150.730000,0.5,1.7,04/13/2025 07:15:35 pm,52.700,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.750,150.730000,0.5,1.7,04/13/2025 07:15:35 pm,52.750,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.800,150.730000,0.5,1.7,04/13/2025 07:15:35 pm,52.800,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.850,150.730000,0.5,1.7,04/13/2025 07:15:35 pm,52.850,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.900,150.730000,0.5,1.7,04/13/2025 07:15:35 pm,52.900,150.645000,0.5,1.7
04/13/2025 06:59:52 pm,52.950,150.730000,0.5,1.7,04/13/2025 07:15:35 pm,52.950,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.000,150.730000,0.5,1.7,04/13/2025 07:15:36 pm,53.000,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.050,150.730000,0.5,1.7,04/13/2025 07:15:36 pm,53.050,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.100,150.730000,0.4,1.6,04/13/2025 07:15:36 pm,53.100,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.150,150.730000,0.4,1.6,04/13/2025 07:15:36 pm,53.150,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.200,150.730000,0.4,1.7,04/13/2025 07:15:36 pm,53.200,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.250,150.730000,0.5,1.7,04/13/2025 07:15:36 pm,53.250,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.300,150.730000,0.5,1.7,04/13/2025 07:15:36 pm,53.300,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.350,150.730000,0.5,1.7,04/13/2025 07:15:36 pm,53.350,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.400,150.730000,0.5,1.7,04/13/2025 07:15:36 pm,53.400,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.450,150.730000,0.4,1.7,04/13/2025 07:15:36 pm,53.450,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.500,150.730000,0.4,1.7,04/13/2025 07:15:36 pm,53.500,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.550,150.730000,0.5,1.7,04/13/2025 07:15:36 pm,53.550,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.600,150.730000,0.4,1.6,04/13/2025 07:15:36 pm,53.600,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.650,150.730000,0.5,1.7,04/13/2025 07:15:36 pm,53.650,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.700,150.730000,0.5,1.7,04/13/2025 07:15:36 pm,53.700,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.750,150.730000,0.5,1.7,04/13/2025 07:15:36 pm,53.750,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.800,150.730000,0.4,1.7,04/13/2025 07:15:36 pm,53.800,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.850,150.730000,0.5,1.7,04/13/2025 07:15:36 pm,53.850,150.645000,0.5,1.7
04/13/2025 06:59:53 pm,53.900,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:53 pm,53.950,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:54 pm,54.000,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:54 pm,54.050,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:54 pm,54.100,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:54 pm,54.150,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:54 pm,54.200,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:54 pm,54.250,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:54 pm,54.300,150.730000,0.4,1.7,,,,,
04/13/2025 06:59:54 pm,54.350,150.730000,0.5,1.7,,,,,
04/13/2025 06:59:54 pm,54.400,150.730000,0.4,1.7,,,,,
04/13/2025 06:59:54 pm,54.450,150.730000,0.5,1.7,,,,,
